,DBA Name,Street Address,Yelp_Name,Yelp ID,Price Level,Rating,Review Count,Categories,Is Closed,Yelp_Address
911,Cafe St Jorge,3438 Mission St,Cafe St. Jorge,K8Fu4xrYFXphxudCoiAz_A,$$,4.5,443,Coffee & Tea,FALSE,3438 Mission St
912,The Grub-Bies,303 Sacramento St,The Grubbies,rwavsJn_xdqz4MRPKf2nSg,$$,4,164,Sushi Bars,FALSE,303 Sacramento St
922,Bashful Bull Too,3600 Taraval St,Underdogs Too,cqHQSWwItezUT0AryDH-4g,$$,4,197,Mexican,FALSE,3600 Taraval St
927,Duboce Truck Stop,55 Duboce Ave,Duboce Truck Stop,SjjQh-QvUmix3WNOKbrzsQ,$,5,12,Food Trucks,TRUE,55 Duboce Ave
929,Zhong Shan Restaurant,2237 Taraval St,Zhong Shan Restaurant,Som6Bw-3rtjF9Y67IITB0g,$$,3,94,Cantonese,TRUE,2237 Taraval St
930,Raijin Restaurant,531 Haight St,Hot Zushi,S91SPDiE-VGsOQHVBEuKHw,$$,4.5,144,Japanese,FALSE,531 Haight St
935,Red Chilli,522 Jones St,Red Chilli,1fgmqu-VXQ2QX1FII89g3g,$$,4,447,Indian,FALSE,522 Jones St
936,Happy Donuts,3801 24th St,Happy Donuts,dgOM7j47ta8oAjQun6NC_w,$,4,245,Donuts,FALSE,3801 24th St
939,Franklin Market,2836 Franklin St,Franklin Market,rCgPETFjo1h2YUJLbyYBug,$,4,17,Grocery,FALSE,2836 Franklin St
942,Ingleside Pizza,4097 19th Ave,Ingleside Pizza,UhXTdMeuA53PD0hGvuHRrA,$$,3.5,94,Pizza,FALSE,4097 19th Ave
944,Coffee Bar Kearny,433 Kearny St,Coffee Bar,hCMoQZXyX-hZSm_5Iqfh-Q,$$,4.5,78,Coffee & Tea,FALSE,433 Kearny St
945,Maxs Opera Cafe,601 Van Ness Ave,Max's Opera Cafe,Weho8zwF8FjO42RJ7jX8kw,$$,3,814,American (New),FALSE,601 Van Ness Ave
959,Dumpling Kitchen,1935 Taraval St,Dumpling Kitchen,BI40rGhpngLNPacrjWpseQ,$$,4,1499,Chinese,FALSE,1935 Taraval St
963,Supreme Pizza,3348 18th St,Supreme Pizza,bucF7GBwlIUJbPFdoLhxNA,$,3.5,131,Pizza,FALSE,3348 18th St
976,Taqueria Dos Charros,55 Cambon Dr,Taqueria Dos Charros,QDac11gEbAHlpBmOEJlPBg,$,4,232,Mexican,FALSE,55 Cambon Dr
977,New Nagano Sushi Restaurant,3727 Geary Blvd,Toyama Sushi,KutHWQT6Ha5ZRplvZ5mLXg,$$,4,76,Japanese,FALSE,3727 Geary Blvd
979,Munchies Pizza,1463 Haight St,Bizza,#NAME?,$$,4,181,Pizza,FALSE,1463 Haight St
991,Wing Lee Bakery,503 Clement St,Wing Lee Bakery,cHBLiy_53nQZrsrR-NH_Hg,$,4,476,Bakeries,FALSE,503 Clement St
993,Munchies Pizzeria,1463 Haight St,Bizza,#NAME?,$$,4,181,Pizza,FALSE,1463 Haight St
994,Allstars Cafe,98 9th St,All Star Cafe,fDviyRsyS41ldbxQTS8e8w,$,4,179,Donuts,FALSE,98 9th St
1006,Rasoi,2948 Folsom St,Rasoi,imXqnpwQBqi8CORl1SV5nA,$$,4,20,Indian,TRUE,2948 Folsom St
1015,Good Noodle,239 Clement St,Pho Huynh Sang,C7Lvs_x475WpqXVt0feEBQ,$$,3.5,75,Vietnamese,FALSE,239 Clement St
1017,Cup,6 Monterey Blvd,Cup Cafe,hw5CNSJl90wD9Z8KYGNeEA,$,5,229,Coffee & Tea,FALSE,6 Monterey Blvd
1023,Ty Sandwich,4829 Mission St,Ty Sandwich,vAIHU9GjFLSquh4VkFLIhg,$,4.5,401,Sandwiches,FALSE,4829 Mission St
1031,Black Sands,701 Haight St,Black Sands,kIjsWd9EcPgp_wsZjKTDTg,$$,3.5,316,Breweries,FALSE,701 Haight St
1032,Terra Cotta Warrior,2555 Judah St,Terra Cotta Warrior,1mdyJN3GkeJNEn51EnzYbQ,$$,4,527,Chinese,FALSE,2555 Judah St
1036,Sweet Basil,3221 Mission St,Sweet Basil Thai Cuisine,hi0wjWbDyRWus_lDJthWLg,$$,3.5,348,Thai,FALSE,3221 Mission St
1062,Las Cocineras Restaurant,2341 Folsom St,Las Cocineras Restaurant,YT7rdWYcgQ6shxg7zQO44w,$,3.5,21,Mexican,FALSE,2341 Folsom St
1063,Red Hill Station,803 Cortland Ave,Red Hill Station,qlfx1veFS2tuDpQQ_87NgA,$$,4.5,400,Seafood,TRUE,803 Cortland Ave
1065,The Tradesman,753 Alabama St,True Laurel,FWnV4Xuv1UP5-FGrr7aW4Q,$$,4,184,Cocktail Bars,FALSE,753 Alabama St
1067,Cafe Capriccio,2200 Mason St,Caffe Capriccio,__RnSySB3Z1rESyxOLilyw,$,4,394,Breakfast & Brunch,FALSE,2200 Mason St
1074,Scarlett,398 Geary St,Benjamin Cooper,UDlr8FpO9WypJ1JAVAxVYQ,$$,4.5,371,Cocktail Bars,FALSE,398 Geary St
1083,Eternal Springs,750 Clement St,Mai Mai Sandwich & Bakery,s_flMNwYHcyyWhe0qhevsA,No record in Yelp,4.5,17,Sandwiches,FALSE,750 Clement St
1105,Ella's Cafe,500 Presidio Ave,Ella's American Kitchen,R-kgHjSCkLXM3NqXMR61fQ,$$,3.5,1052,Breakfast & Brunch,FALSE,500 Presidio Ave
1112,Oriental Pearl Restaurant,760 Clay St,Oriental Pearl Restaurant,KI9EcA3cTshyic_fxyJxLQ,$$,3.5,445,Dim Sum,FALSE,760 Clay St
1114,The Blue Light,1979 Union St,The Blue Light,3sPFkgheK9FJXsPaBrakGg,$$,3.5,492,Bars,FALSE,1979 Union St
1119,Assab,2845 Geary Blvd,Assab Eritrean Restaurant,s4AmL4XID5jKEbxGUVNPMQ,$$,4,660,Ethiopian,TRUE,2845 Geary Blvd
1121,Dotties True Blue Cafe,28 6th St,Dottie's True Blue Cafe,uEeWn6sPq-giWvfE9uhQ7A,$$,4,4491,American (Traditional),FALSE,28 6th St
1127,Ambrosia Bakery,2605 Ocean Ave,Ambrosia Bakery,Q7_I2n1Fbza6uyDScaKyOw,$,4,532,Bakeries,FALSE,2605 Ocean Ave
1130,Royal Ground Coffee,2342 Clement St,Royal Ground Coffee,hqm2vBrJHMzytG1RK4xEzw,$,4,107,Coffee & Tea,FALSE,2342 Clement St
1132,Zarzuela,2000 Hyde St,Abrazo,zkVm2lMNdKWfbE4Uo1tMeA,No record in Yelp,4.5,58,Spanish,FALSE,2000 Hyde St
1146,Zaoh Restaurant,1555 Mission St,Zaoh Restaurant,QWZO1RdLbG5h0RGDiItoAA,$$,3.5,283,Sushi Bars,FALSE,1555 Mission St
1149,Yous Dim Sum Restaurant,675 Broadway St,Dim Sum Bistro,reY7L8hLSyh7pU1Etcfvpw,$,4.5,153,Dim Sum,FALSE,675 Broadway St
1152,Jamba Juice,22 Battery St,Jamba Juice,oFj3wUWec-PMUldjEhaa_A,$,3.5,119,Juice Bars & Smoothies,FALSE,22 Battery St
1153,Jamba Juice,74 New Montgomery St,Jamba Juice,LRC51cZoNXfzi-IjcHgFRw,$,3.5,162,Juice Bars & Smoothies,FALSE,74 New Montgomery St
1157,Mi Lindo Peru,3226 Mission St,Mi Lindo Perú,1DDbE3XJF6lFL_KpU6Pmww,$$,4,723,Peruvian,FALSE,3226 Mission St
1158,Front Door Cafe,1 Front St,Front Door Cafe,pLC5GzcVrGozUH3yWAaHWA,$,4,281,Delis,FALSE,1 Front St
1164,Kim Thanh Restaurant,607 Geary St,Kim Thanh Restaurant,Wi2c4gGu2W-QFBSumihRfg,$$,4,585,Chinese,TRUE,607 Geary St
1167,Firewood Cafe The,4248 18th St,Firewood Cafe,Fw7rbyKQGZEHpqFDVs6dBg,$$,3.5,273,Italian,TRUE,4248 18th St
1170,Village Pizzeria Van Ness,1243 Van Ness Ave,Village Pizzeria,tpkueCp1W7OgZnc9ZZYzoQ,$$,3.5,323,Pizza,FALSE,1243 Van Ness Ave
1171,El Trebol Bar #3,3149 22nd St,El Trebol Bar No 3,8J1RXJ07Pb4sdGvBxB_LRw,$,3,20,Dive Bars,TRUE,3149 22nd St
1184,Win Garden,2794 Diamond St,Win Garden,hLJZvaLR8-c79MpmSjJMGA,$$,4,309,Chinese,FALSE,2794 Diamond St
1188,Hall Of Flame Burgers,73 Cambon Dr,Hall Of Flame Burgers,S0OVpWde3SlzzrygVQXdoQ,$$,4,532,Burgers,FALSE,73 Cambon Dr
1192,Buttermilk Southern Kitchen,2848 23rd St,Buttermilk Southern Kitchen,MBwGk4EcAWGZ5OOHUzigcw,$$,4,574,Cajun/Creole,TRUE,2848 23rd St
1194,Mustafio's Pizza,1116 Polk St,Mustafio's Pizza,KD_DF86hX3vlFaB-XuCKuw,$,3.5,229,Pizza,FALSE,1116 Polk St
1197,Cafe Flore,2298 Market St,Flore,Fc3OLXzSqYp8cM5ixc7jug,$$,3.5,1137,Breakfast & Brunch,FALSE,2298 Market St
1202,Equator Coffees & Teas,986 Market St,Equator Coffees,2XsnYnLe_b9-KOx8GCEJAQ,$$,4,155,Coffee & Tea,FALSE,986 Market St
1205,Charin,2124 Folsom St,Charin,kWegnu-lL4ht82TmzvbT2Q,$$$$,4,13,American (New),FALSE,2124 Folsom St
1210,Chantal Guillon,1309 Howard St,Chantal Guillon,pzM5uIlfV3r3dL22EHdpVA,$$,4.5,194,Bakeries,FALSE,1309 Howard St
1230,Atlas Tap Room,606 Mission St,Atlas Tap Room,u18oQc96cWsK2BtbSgSsgg,$$,4,184,American (New),FALSE,606 Mission St
1232,Ichi Kakiya,3369 Mission St,ICHI Sushi,HkfhXsRBmfZVQVOzIqyF6A,$$$,3.5,395,Japanese,FALSE,3369 Mission St
1235,Macha Cafe,1355 Sutter St,Macha Cafe,0XpZ4HUAkogn7kktGOZQvA,$,4,153,Cafes,FALSE,1355 Sutter St
1253,Grill Spot,2311 Clement St,Grill Spot,z4YQt4TRsISWv3GmAvXNKA,$$,4,157,Asian Fusion,TRUE,2311 Clement St
1255,Emmys Spaghetti Shack,3230 Mission St,Emmy's Spaghetti Shack,wgxOKHZPprR9Ihgr2y-OQQ,$$,4,534,Italian,FALSE,3230 Mission St
1280,Mekong Kitchen,4039 18th St,Rooster & Rice,kwjLNSEFX2m1Am5gZdL6GA,$$,4,26,Chicken Shop,FALSE,4039 18th St
1284,Native Juice Co.,168 Sutter St,Native Co.,xYOQooF6V-6ccLfrbNDiYA,$$,4,227,Juice Bars & Smoothies,FALSE,168 Sutter St
1289,The Pots,2652 Judah St,The Pot's,Z3gYoBTTXniIBOLU_6haMQ,$$,4,684,Chinese,FALSE,2652 Judah St
1296,Little Beijing  Restaurant,1316 Noriega St,Little Beijing Restaurant,cgFravON_CRRRt3iFriybw,$,3.5,193,Chinese,TRUE,1316 Noriega St
1302,Saha,1075 Sutter St,Saha,yVg8fzF7zQbVfaKotjwklg,$$,4.5,60,Middle Eastern,FALSE,1075 Sutter St
1304,Muguboka Restaurant,401 Balboa St,Muguboka Restaurant,8oAsGZNNLvIW3CvLcFUPMw,$$,4,764,Korean,FALSE,401 Balboa St
1310,Cafe New Honolulu,888 Stockton St,Cafe New Honolulu,Xb7IQmSvn2jj3Sw7OW7m9A,$,3,144,Bakeries,FALSE,888 Stockton St
1313,Fishermans Grotto #9,2847 Taylor St,The Grotto,RE_lzglBQ17C7c97HVKEkg,$$$,3,220,Seafood,FALSE,2847 Taylor St
1328,Glaze Teriyaki,2095 Chestnut St,Glaze Teriyaki,#NAME?,$$,3.5,186,Japanese,FALSE,2095 Chestnut St
1339,El Aji Peruvian Restaurant,3015 Mission St,El Ají,RB1sjHEaT3Hbn2Fohhx-Hw,$$,4,58,Peruvian,FALSE,3015 Mission St
1349,Wings Plus,533 Jones St,Halal Wings Plus,vVZRmqx4IYijzva5K_1sGg,$$,4,441,Burgers,FALSE,533 Jones St
1350,Peoples Cafe,1419 Haight St,People's Bistro,Bx6oh79eBfWQx4cgop7ACA,$$,4,172,Chinese,TRUE,1419 Haight St
1352,Project Juice,364 Hayes St,Project Juice,aigwT2s7rJJ3Kjw6L-5Fzg,$$,4,115,Coffee & Tea,FALSE,364 Hayes St
1355,Tataki Sushi And Sake Bar,2827 California St,Tataki,r2jiJk3yivcLkWSSYELGcA,$$,4,1273,Sushi Bars,FALSE,2827 California St
1356,Luna Express,350 2nd St,Luna Express,ib1O8edl8FqSYLKp0pZS5A,$,4.5,8,Food Trucks,TRUE,350 2nd St
1363,Sam Wo Restaurant & Bakery,713 Clay St,Sam Wo Restaurant,Z_X0WvSmh9DUxBD9xhet9Q,$,3.5,1045,Chinese,FALSE,713 Clay St
1367,Golden Boy Wholesale Pizza,4531 Mission St,Golden Boy Wholesale Pizza Company,p6McIlzhErxtsKod2rnb4Q,No record in Yelp,5,1,Pizza,TRUE,4531 Mission St
1369,Streat Fleet,428 11th St,SoMa StrEat Food Park,ziDJD2-M38PUEmft4kJ8nQ,$$,4.5,874,Food Trucks,FALSE,428 11th St
1371,Zzan,643 Post St,Zzan,oEJPe3ltDA7Hh1bVf56s7Q,$$,3.5,226,Korean,FALSE,643 Post St
1380,Royal Ground Coffee,2216 Polk St,Royal Ground Coffee,Tc8saXtOXpRiA8CoXQsfdA,$,4,218,Coffee & Tea,FALSE,2216 Polk St
1389,Cease & Desist,2331 Mission St,Barrel Proof,B-yUH6Bc1hxy8teT4wa73A,$$,4,76,Pizza,FALSE,2331 Mission St
1390,Benjamin Cooper,398 Geary St,Benjamin Cooper,UDlr8FpO9WypJ1JAVAxVYQ,$$,4.5,371,Cocktail Bars,FALSE,398 Geary St
1393,Can Tho Coffee Shop,411 Ellis St,Can Tho Coffee,oWh333BnOfjTBjaOuJQEtg,$,4,3,Vietnamese,TRUE,411 Ellis St
1400,398 Brasserie,398 Geary St,Benjamin Cooper,UDlr8FpO9WypJ1JAVAxVYQ,$$,4.5,371,Cocktail Bars,FALSE,398 Geary St
1401,Perilla,525 Haight St,Perilla,rjtX3fDIQ4wVmR65CwoVcA,$$,3.5,125,Vietnamese,FALSE,525 Haight St
1419,Lagniappe's,3251 20th Ave,Lagniappes New Orleans Cuisine,B4stVSWprX4AFSFDY4Qtvg,$$,5,2,Caterers,TRUE,3251 20th Ave
1420,Earth's Coffee,3400 Geary Blvd,Earth's Coffee,oCenYSSuCHBZO3VSHq7GSA,$,4,98,Coffee & Tea,FALSE,3400 Geary Blvd
1427,Our Poke Place,3515 20th St,Our Poke Place,ecNiki3ZNVlLRJ2T3tHinA,$$,4,183,Hawaiian,TRUE,3515 20th St
1454,Les Croissant,2 California St,Les Croissants,b1jiTGSvQcVWULo30j9SNg,$,3.5,288,Coffee & Tea,TRUE,2 California St
1466,New Nagano Sushi Restaurant,3727 Geary Blvd,Toyama Sushi,KutHWQT6Ha5ZRplvZ5mLXg,$$,4,76,Japanese,FALSE,3727 Geary Blvd
1467,Dat Spot,1453 18th St,Mac Daddy,90kaVHz2X2U5HrvSAN5N_A,$$,4,533,American (Traditional),FALSE,1453 18th St
1471,Pho 2000,637 Larkin St,Pho 2000,bLa9Jm04dPersyUN7LFrvw,$,4,782,Vietnamese,FALSE,637 Larkin St
1472,Ovok,2295 Market St,The Castro Republic,iN-BfEpyYiRsE0q0HPgnJw,$$,4,299,Latin American,FALSE,2295 Market St
1477,Irving Subs & Stuff,1298 12th Ave,Irving Subs,t59A7qRhxh8nifGAqc9zlg,$,4.5,288,Sandwiches,FALSE,1298 12th Ave
1481,Maysoon's Pizza,829 Geary St,Maysoons Pizza,_dxkvJnxDMqdNjl8RzGIsw,$,3.5,140,Pizza,TRUE,829 Geary St
1485,Super Cue Cafe,1139 Taraval St,Super Cue Cafe,tYXhOHDzfywE7ykGTqkyMA,$,3.5,628,Coffee & Tea,FALSE,1139 Taraval St
1497,Hawker Eats,1650 Balboa St,Kaiju Cooks,cezgelm2Ah0-QZdcJCxfug,$$,4.5,93,Tapas/Small Plates,FALSE,1650 Balboa St
1500,Tamarind Hall,1268 Grant Ave,Tamarind Hall,zp9aDUzQoZF3Ez6WK-7nQg,$$,4,417,Thai,TRUE,1268 Grant Ave
1518,Yo Soy Cafe Guatemalteco,4794 Mission St,Yo Soy Café Guatemalteco,BbeE3FtAlrAfr5wk8vkuyw,$,4.5,76,Cafes,FALSE,4794 Mission St
1520,Tara Indian Cuisine,2217 Market St,Tara Indian Cuisine,wb17yCMbjgDOqaGwTVLeVQ,$$,4,342,Indian,FALSE,2217 Market St
1523,Mr. Bread,1018 Taraval St,Mr Bread,7iqJv4Re8o07-3G3VSNPQQ,$,4.5,162,Bakeries,FALSE,1018 Taraval St
1537,Maiwand Halal Kabob Truck,1 California St,Maiwand Halal Kabob Truck,JBOPtVtfd5SJFnWLgyjYyw,$,4.5,9,Food Trucks,FALSE,1 California St
1542,On Time Cafe,577 Geary St,On Time Cafe,dp6yLWi8AX3uewszsc12AA,$,4,10,Coffee & Tea,TRUE,577 Geary St
1550,Dijon Burger,1428 Polk St,Dijon Burger,f074dJ1sDl22dNYQn0SeDg,$$,3.5,203,Burgers,FALSE,1428 Polk St
1553,Two Sons' Sandwiches,2249 17th St,Two Sons' Sandwiches,uhih68N9hjl9RWd-Bi8NhA,$,4.5,214,Sandwiches,FALSE,2249 17th St
1558,Conching's Kusina,4994 Mission St,Conching's Kusina,Al6P6KBX6hAn6GnVnpRxkA,No record in Yelp,4,11,Filipino,TRUE,4994 Mission St
1560,Left Coast Catering,1400 Yosemite Ave,Left Coast Catering,hgBlKqq77oH9mJ_DD70X5w,No record in Yelp,5,58,Caterers,FALSE,1400 Yosemite Ave
1566,Taqueria Los Amigos,5300 Mission St,Taqueria Los Amigos,SmKUMXMtFR6JsQr1y2ZHJQ,$,3.5,80,Mexican,FALSE,5300 Mission St
1575,Sunflower Garden Restaurant,1368 9th Ave,Sunflower Garden,Jc5l9gRCYb6EXY7mg9BRLQ,$$,4,160,Vietnamese,FALSE,1368 9th Ave
1577,Ambrosia Bakery,2605 Ocean Ave,Ambrosia Bakery,Q7_I2n1Fbza6uyDScaKyOw,$,4,532,Bakeries,FALSE,2605 Ocean Ave
1578,Nena's Restaurant,3459 Mission St,Nena's Restaurant,8RZaiIw2svIjxJfcfR8b2A,$,4,48,Mexican,FALSE,3459 Mission St
1579,Alfaro Truck,332 Valencia St,Alfaro Catering,nIMGujCOfyiOM0JFpbOg-A,$,4,21,Food Trucks,FALSE,332 Valencia St
1582,Cavalli Cafe,1441 Stockton St,Cavalli Cafe,ejAOLv4S6-s3BOwTiPZQ7Q,$,4,384,Coffee & Tea,FALSE,1441 Stockton St
1585,J & E Restaurant,2537 24th St,J & E Restaurant,zdxD_44ilNWwyI62ozHw9Q,$,3.5,94,Chinese,FALSE,2537 24th St
1587,El Azteca Taqueria,5298 3rd St,El Azteca Taqueria,ABSyNpMRatNSGmW7N-kWzw,$,3.5,84,Mexican,FALSE,5298 3rd St
1591,Pak Nam Thai Cuisine,655 Larkin St,Tender,66cJpkyO8Q0p9vCumnraFQ,$$,4.5,66,Japanese Curry,FALSE,655 Larkin St
1597,Cream,3251 20th Ave,CREAM,1bqHrjDvPrj8Jk2NaKS4ZQ,$,3,83,Ice Cream & Frozen Yogurt,FALSE,3251 20th Ave
1605,Butter Love Bakeshop,3717 Balboa St,Butter Love Bakeshop,d2pGXHPCt4bp2inO6CPBCA,$$,4.5,154,Desserts,FALSE,3717 Balboa St
1609,Chennai Kings,418 Beach St,Chennai Kings,T3BT4zP92QDAIUZHw7_vdg,$$,3,171,Indian,FALSE,418 Beach St
1611,Powder,260 Divisadero St,Powder,hBs2mEpjMsbrAjd-FZC9qw,$,4.5,559,Desserts,FALSE,260 Divisadero St
1616,Fiddler's Green Of Sf,1333 Columbus Ave,Fiddler's Green of SF,gIGjXJqZaSzAuV_Jy2dCnw,$$,3.5,346,Sports Bars,TRUE,1333 Columbus Ave
1621,New York Pizza Kitchen,127 Eddy St,New York Pizza Kitchen,tul32Sr5n-qEO-7byl-qng,$,3,105,Pizza,FALSE,127 Eddy St
1632,Scullery,687 Geary St,Scullery,zeO401-Y-2BLiIv9bl0UkA,$,4.5,215,Coffee & Tea,FALSE,687 Geary St
1638,Cultivar,2379 Chestnut St,Cultivar San Francisco,2RbfpwB4K41UXpLjxMtNIg,$$,4.5,124,American (New),FALSE,2379 Chestnut St
1650,Coffee Bar-Montgomery,101 Montgomery St,Coffee Bar,aKMxYmJxom1ZeYHpLgGy2g,$$,4,301,Coffee & Tea,FALSE,101 Montgomery St
1664,Barzotto,1270 Valencia St,Barzotto,eezje_7Lvt4BymqFA8mAXQ,$$,4,614,Italian,FALSE,1270 Valencia St
1676,Mac Daddy,1453 18th St,Mac Daddy,90kaVHz2X2U5HrvSAN5N_A,$$,4,533,American (Traditional),FALSE,1453 18th St
1689,Stop-N-Wrap Cafe,1217 Geneva Ave,Stop N Wrap,Zh8P8DUdxGJ2_gJcgUyMBw,$,4,87,American (New),FALSE,1217 Geneva Ave
1692,Poke Kana,65 Cambon Dr,Poke Kana,hHGAmXGKg8X1p_ImpbXm_A,$$,4,138,Japanese,FALSE,65 Cambon Dr
1695,Tawla,206 Valencia St,Tawla,Fg1E0pdEGYMxalfNJGjgQg,$$$,3.5,325,Mediterranean,TRUE,206 Valencia St
1700,Hanlin Tea Restaurant,801 Kearny St,Hanlin Tea Restaurant,QCzONw1KvvduISfgCPzbNA,$$,4,418,Taiwanese,TRUE,801 Kearny St
1707,Foothill Market,3004 San Bruno Ave,Foothill Market,pZ-Tec7PxJ9DbYB8yedPLw,$,4,10,Grocery,FALSE,3004 San Bruno Ave
1718,One Boiling Pot,1155 Taraval St,One Boiling Pot Mixian Noodles,s86RCsfbIYSR7yvHfrBUvg,$$,3,111,Hot Pot,FALSE,1155 Taraval St
1737,Tine Foods,293 Bayshore Blvd,Tine Foods,dTkaabvynGXJePyenkeaHw,No record in Yelp,5,50,Caterers,TRUE,293 Bayshore Blvd
1739,Spice Affairs,1028 Market St,Spice Affairs Infused,NSSFv9gk6nPIWeDMHg8JIg,$$,2,17,Indian,FALSE,1028 Market St
1740,L'ottavo Ristorante,692 Sutter St,L'Ottavo Ristorante,Z2VIno37S9MFY2FKh7yW-A,$$,3.5,245,Italian,FALSE,692 Sutter St
1742,Hawker Eats,1650 Balboa St,Kaiju Cooks,cezgelm2Ah0-QZdcJCxfug,$$,4.5,93,Tapas/Small Plates,FALSE,1650 Balboa St
1749,L'ottavo Ristorante,692 Sutter St,L'Ottavo Ristorante,Z2VIno37S9MFY2FKh7yW-A,$$,3.5,245,Italian,FALSE,692 Sutter St
1751,Fang Yuan Restaurant,31 Cambon Dr,Fang Yuan Kitchen,D5k5iIhjLsaAgdcpQnOmcg,$$,2.5,55,Chinese,FALSE,31 Cambon Dr
1752,Dancing Bull,4217 Geary Blvd,Dancing Bull,_lhAiwV4jtDhcRSCp_SSDQ,$$,4,229,Korean,TRUE,4217 Geary Blvd
1753,Little Nepal Restaurant,925 Cortland Ave,Little Nepal,Kx1WExNj5ogaFe0cyg9L6A,$$,4,445,Himalayan/Nepalese,FALSE,925 Cortland Ave
1756,Fang Yuan Kitchen,31 Cambon Dr,Fang Yuan Kitchen,D5k5iIhjLsaAgdcpQnOmcg,$$,2.5,55,Chinese,FALSE,31 Cambon Dr
1765,The Grubbies,303 Sacramento St,The Grubbies,rwavsJn_xdqz4MRPKf2nSg,$$,4,164,Sushi Bars,FALSE,303 Sacramento St
1767,Katani Pizza,2077 Hayes St,Hayes Pizza,YS1CoGy0D1Eu0YM7N_3TIg,$$,4.5,169,Pizza,FALSE,2077 Hayes St
1771,Tahini,2859 Mission St,Tahini,OT5QTq3CxT0-OY9sxfG4QQ,$$,4.5,240,Middle Eastern,TRUE,2859 Mission St
1773,Little Swan Bakery,1249 Stockton St,Little Swan Bakery Cafe,ABlyBY_rw6X6rqMIKaXBHA,$,4,173,Cafes,FALSE,1249 Stockton St
1790,Village Pizzeria,1243 Van Ness Ave,Village Pizzeria,tpkueCp1W7OgZnc9ZZYzoQ,$$,3.5,323,Pizza,FALSE,1243 Van Ness Ave
1798,Motze,983 Valencia St,Motze,1Le-x92xt7AIBvN1ZzQ3xQ,$$$,3.5,43,American (New),TRUE,983 Valencia St
1809,Coletta Gelato,685 Harrison St,Coletta Gelato,#NAME?,$,5,369,Gelato,TRUE,685 Harrison St
1822,Milkbean,881 Post St,Milkbean,5o24fe7v2Z0dgt3TCkZ1ww,$,4.5,253,Cafes,FALSE,881 Post St
1831,Peaches Patties,331 Cortland Ave,Peaches Patties Jamaican Kitchen,9O4Y33B0JI2z9s_NsXNpGg,$$,4,43,Caribbean,FALSE,331 Cortland Ave
1961,Chapter 2 Coffee,411 Sansome St,Chapter 2 Coffee,dlXwCq3nFneyPavI1zxmrg,$,4.5,45,Coffee & Tea,TRUE,411 Sansome St
2009,Abc Cafe,2500 Noriega St,ABC Tea Kee Cafe,KASsTZS7J767jZ43KJp_KQ,No record in Yelp,2,107,Chinese,FALSE,2500 Noriega St
2011,Chez Marius,4063 24th St,Chez Marius,XHE4ZRRPzZbfdqfru5EZtQ,$$$,4,102,French,TRUE,4063 24th St
2019,Sushi Shoh,406 Dewey Blvd,Yoji Sushi House,3cLA9tLm7zCfEpeRTAeVmw,$$,4,252,Sushi Bars,FALSE,406 Dewey Blvd
2020,On Dogdog,2142 Irving St,On Dog Dog,ZtOW9i3XJLGMLu1kSZ0afQ,$,4.5,42,Hot Dogs,TRUE,2142 Irving St
2022,Chisme Cantina,882 Sutter St,Chisme Cantina,7X76HyhNAUTcYuY6t6ionQ,$$,4.5,400,Tacos,FALSE,882 Sutter St
2026,T Cup Cafe,3516 Balboa St,T Cup Cafe,V8C7Oi1rz5V6GPM3BJMXeQ,$$,4,44,Coffee & Tea,TRUE,3516 Balboa St
2036,Spreadz,221 Main St,Spread'z,IEpQvUmeVOSm2U9zf_xb2A,$,4,33,Sandwiches,TRUE,221 Main St
2039,St. Regis Lobby Lounge,125 3rd St,St. Regis Hotel Lobby Bar,A2er07fOF7BuXksseYPbOQ,$$$,4,157,Bars,FALSE,125 3rd St
2043,Blue Fog Market,2567 Gough St,Blue Fog Market,qaesqmgpYV9KCxWw_VVkCw,$$,3.5,341,Delis,FALSE,2567 Gough St
2052,Overtime,4134 Geary Blvd,Overtime Sports Bar & Restaurant,OfOB5KHZEBOBz53K1l8tcA,$$,4,146,Sports Bars,TRUE,4134 Geary Blvd
2055,Coco's Ramen,3319 Mission St,Coco's Ramen,TqGrcmC96h-xLpDfW99BAA,$$,4,492,Ramen,FALSE,3319 Mission St
2057,Overtime,4134 Geary Blvd,Overtime Sports Bar & Restaurant,OfOB5KHZEBOBz53K1l8tcA,$$,4,146,Sports Bars,TRUE,4134 Geary Blvd
2058,Sf Hilton Employee Cafe,333 O'farrell St,Hilton San Francisco Union Square,jwVyTCiKPUkqYPIXwEFgsA,$$$,3,1275,Hotels,FALSE,333 O'farrell St
2059,The Korean Kitchen,1220 9th Ave,The Korean Kitchen,ib2KMYdptm0mm2VlaRfuNg,$$,4,217,Korean,TRUE,1220 9th Ave
2061,Ichi Sushi,3369 Mission St,ICHI Sushi,HkfhXsRBmfZVQVOzIqyF6A,$$$,3.5,395,Japanese,FALSE,3369 Mission St
2062,Cafe St. Jorge,3438 Mission St,Cafe St. Jorge,K8Fu4xrYFXphxudCoiAz_A,$$,4.5,443,Coffee & Tea,FALSE,3438 Mission St
2063,Boba Guys,1522 Fillmore St,Boba Guys,168JCbfPASa30FoHZZaIEg,$,4,626,Cafes,FALSE,1522 Fillmore St
2064,Bite Room,728 Post St,Bite Room,TLSzQapBZxhsc5_edcFmXg,$,4.5,44,Delis,TRUE,728 Post St
